,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-24T23:37:00.000Z,1.0285394048474858,3849686066.3927064,-41.6792,0.63744992,-4.15279333,46.15591891,218.63017703,170.81353938,178.74487672,36053320208.41962,1.0773,46284273218.14,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:37:27.263081
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341884545.8322,True,,10,,,,2024-11-24T23:37:00.000Z,0.20905408568128864,1274740616.7843378,-17.1053,0.75771504,-1.28846644,4.78357278,29.00932905,39.41819988,28.98010793,18050125397.473484,0.54,18050123729.73,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:37:27.263081
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190077.809513,447526377.809513,False,,11,,,,2024-11-24T23:36:00.000Z,42.02646060622118,1387234114.3633738,-29.1744,1.314991,1.21797982,21.33900035,70.9117407,54.52666266,60.90701671,17196810685.518074,0.5146,30080385343.01,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:37:27.263081
11,512,Stellar,XLM,stellar,635,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30012369789.529636,50001786911.16305,False,,12,,,,2024-11-24T23:36:00.000Z,0.5481782269955453,11119237178.863037,15.2847,-1.46048218,9.11237127,176.89187683,492.21544415,472.10232486,463.54072821,16452127659.159023,0.4923,27409901804.78,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:37:27.263081
12,11419,Toncoin,TON,toncoin,617,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546947666.185474,5115975281.031149,True,,13,3414166606.0,21034561823.066093,,2024-11-24T23:36:00.000Z,6.160965251695773,784177324.7384855,-35.6015,0.62483004,-2.91946374,14.82654464,30.53219178,8.05277004,20.6041846,15691656069.25635,0.4689,31519345934.97,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:37:27.263081
13,5994,Shiba Inu,SHIB,shiba-inu,910,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260299874423.5,589512447128376.0,False,,14,,,,2024-11-24T23:36:00.000Z,2.587105732387835e-05,2338420754.0664887,-36.3737,1.51258613,-0.35104182,4.69673615,57.90678454,70.19189754,76.02700807,15244786996.736958,0.4553,15251310312.8,,2024-11-24T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-24 23:37:27.263081
14,6636,Polkadot,DOT,polkadot-new,841,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522226278.8358262,1522226278.8358262,True,,15,1522226892.3288825,13507861530.831125,,2024-11-24T23:37:00.000Z,8.873750423739528,3403328838.4377937,4.0614,0.34174047,4.64302298,64.37995913,124.78091475,91.19315396,93.67954585,13507856086.846857,0.4036,13507856086.85,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:37:27.263081
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-24T23:36:00.000Z,97784.82001057778,50870268632.82376,14.5347,0.18412833,0.1396965,9.05536869,47.5616747,55.27839791,55.10400361,1934859628485.1416,57.7819,2053481220222.13,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:38:27.575885
1,1027,Ethereum,ETH,ethereum,9587,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120430905.51558425,120430905.51558425,True,,2,,,,2024-11-24T23:36:00.000Z,3366.675219440622,27666760248.647358,-28.7129,0.59263376,-0.91125811,9.81014709,39.63476832,30.99041321,25.18534797,405451745254.1124,12.1083,405451745254.11,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:38:27.575885
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-24T23:37:00.000Z,1.0010164450447658,159737757156.21097,-9.2442,0.00989564,0.0154276,0.09568246,0.27915073,0.12887719,0.07484064,132571784829.08678,3.9668,136082548152.36,,2024-11-24T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-24 23:38:27.575885
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739856.7909914,588901010.5022287,True,,4,,,,2024-11-24T23:37:00.000Z,253.69598839719336,5297940742.224549,-15.0643,0.53385672,-0.25944163,6.88290904,54.76604835,71.97137409,60.78365584,120439597200.1326,3.5989,149401823927.47,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010352.31,144010352.31,False,,5,,,,2024-11-24T23:37:00.000Z,661.7606813565355,3113076471.5254326,-5.8666,0.2737649,1.54407765,7.32095354,16.11800131,13.05851807,20.27242032,95300388867.06033,2.8477,95300388867.06,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-24T23:37:00.000Z,1.4372019292931757,11820423567.255486,-23.7319,-0.41788102,-2.5597658,35.43139858,188.32263855,146.35027445,144.25421814,81918860408.26186,2.4478,143720192929.32,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930016383.70526,146930016383.70526,True,,7,,,,2024-11-24T23:36:00.000Z,0.4314593697789027,12171943601.653276,-41.6611,1.41664545,0.17704309,18.23356747,231.81317762,298.45071243,308.72757378,63394332270.51732,1.8932,63394332270.52,,2024-11-24T23:36:00.000Z,,,,,,2024-11-24 23:38:27.575885
7,3408,USDC,USDC,usd-coin,23310,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38966594447.69843,38966594447.69843,False,,8,,,,2024-11-24T23:37:00.000Z,0.9999883194098824,8239318538.606735,-15.0085,-0.00391063,0.00937685,0.00028535,0.02091139,0.01158974,0.00082168,38966139294.88041,1.1657,38966139294.88,,2024-11-24T23:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-24 23:38:27.575885
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-24T23:37:00.000Z,1.0285394048474858,3849686066.3927064,-41.6792,0.63744992,-4.15279333,46.15591891,218.63017703,170.81353938,178.74487672,36053320208.41962,1.0773,46284273218.14,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341884545.8322,True,,10,,,,2024-11-24T23:37:00.000Z,0.20905408568128864,1274740616.7843378,-17.1053,0.75771504,-1.28846644,4.78357278,29.00932905,39.41819988,28.98010793,18050125397.473484,0.54,18050123729.73,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190077.809513,447526377.809513,False,,11,,,,2024-11-24T23:37:00.000Z,42.02538356882127,1387963252.6307244,-29.1234,1.26675985,0.9626786,21.35286445,70.91584619,54.44140797,60.93112878,17196369972.500603,0.5145,30079614454.87,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
11,512,Stellar,XLM,stellar,635,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30012369789.529636,50001786911.16305,False,,12,,,,2024-11-24T23:37:00.000Z,0.5440639685071148,11111474580.659147,15.1507,-1.81315393,7.85488054,174.65822044,487.95162607,467.71414344,459.27378492,16328649011.994535,0.4886,27204181446.66,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
12,11419,Toncoin,TON,toncoin,617,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546947666.185474,5115975281.031149,True,,13,3414166606.0,20990755841.03241,,2024-11-24T23:37:00.000Z,6.148134600152085,783484224.8948516,-35.6718,0.33949374,-3.14769462,14.61305793,30.17873727,7.80849268,20.32636075,15658977071.251514,0.4679,31453704638.83,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
13,5994,Shiba Inu,SHIB,shiba-inu,910,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260299874423.5,589512447128376.0,False,,14,,,,2024-11-24T23:36:00.000Z,2.587105732387835e-05,2338420754.0664887,-36.3737,1.51258613,-0.35104182,4.69673615,57.90678454,70.19189754,76.02700807,15244786996.736958,0.4553,15251310312.8,,2024-11-24T23:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-24 23:38:27.575885
14,6636,Polkadot,DOT,polkadot-new,841,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522226278.8358262,1522226278.8358262,True,,15,1522226892.3288825,13507861530.831125,,2024-11-24T23:37:00.000Z,8.873750423739528,3403328838.4377937,4.0614,0.34174047,4.64302298,64.37995913,124.78091475,91.19315396,93.67954585,13507856086.846857,0.4036,13507856086.85,,2024-11-24T23:37:00.000Z,,,,,,2024-11-24 23:38:27.575885
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-24T23:57:00.000Z,97890.21644346417,51626116707.6742,16.2995,-0.10709121,0.09730526,8.96668898,46.92783547,55.00274459,55.66041432,1936945098427.7786,57.9407,2055694545312.75,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
1,1027,Ethereum,ETH,ethereum,9587,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120430905.51558425,120430905.51558425,True,,2,,,,2024-11-24T23:57:00.000Z,3360.8239690904884,27894250141.496807,-28.135,0.07116958,-1.11089102,9.25757244,38.1542879,30.29695342,25.31948596,404747073876.0474,12.1074,404747073876.05,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
2,825,Tether USDt,USDT,tether,104897,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132437169724.17783,135944368172.96216,True,,3,,,,2024-11-24T23:57:00.000Z,1.0010287936258178,161098625350.04556,-8.3526,0.02014134,0.01695303,0.08277896,0.29111604,0.1284191,0.0803941,132573420240.21141,3.9641,136084226872.4,,2024-11-24T23:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-24 23:58:03.551315
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474739483.6309305,588900682.1238104,True,,4,,,,2024-11-24T23:57:00.000Z,253.11759209300703,5330783734.261819,-14.6816,0.09202979,-0.73523693,6.51455717,53.6382589,71.00256767,60.98021864,120164914968.13866,3.5956,149061122641.11,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
4,1839,BNB,BNB,bnb,2288,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010351.26,144010351.26,False,,5,,,,2024-11-24T23:57:00.000Z,660.7182341086,3108184158.4009924,-5.9393,-0.04681563,1.50782731,6.83999915,15.0927967,12.52388856,20.38133371,95150264977.8664,2.8471,95150264977.87,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
5,52,XRP,XRP,xrp,1436,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-24T23:57:00.000Z,1.4329334527335593,11864005519.97642,-23.3636,-0.60750865,-2.3901562,35.92347249,185.50395073,145.56531601,143.9118661,81675562143.54611,2.4439,143293345273.36,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
6,74,Dogecoin,DOGE,dogecoin,1109,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146930276383.7052,146930276383.7052,True,,7,,,,2024-11-24T23:57:00.000Z,0.4300679543440437,12221741662.13663,-41.4373,0.43478808,0.12825982,17.35873455,228.27188086,296.37388811,308.43355584,63190003395.54505,1.8902,63190003395.55,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
7,3408,USDC,USDC,usd-coin,23310,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38964745080.887085,38964745080.887085,False,,8,,,,2024-11-24T23:57:00.000Z,1.0000191966435072,8362773394.492939,-13.6567,0.01005569,0.01728531,-0.00397666,0.00860115,0.01143305,0.00918235,38965493073.207756,1.1656,38965493073.21,,2024-11-24T23:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-24 23:58:03.551315
8,2010,Cardano,ADA,cardano,1368,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-24T23:57:00.000Z,1.0255493537142772,3866249652.0723634,-40.9837,0.1355735,-3.7144718,46.01864303,216.25567088,169.11268799,179.46950536,35948510154.04829,1.0757,46149720917.14,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86341892523.40959,86341911277.6349,True,,10,,,,2024-11-24T23:57:00.000Z,0.2089947491512388,1275328027.2266762,-17.2154,0.62922209,-1.41517713,4.76777051,28.84448671,39.31591911,29.333986,18045002169.17321,0.5398,18045006088.71,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409190161.22666454,447526461.22666454,False,,11,,,,2024-11-24T23:57:00.000Z,42.12420905060625,1400652390.30711,-27.5468,1.16273581,1.58469057,21.26278798,69.22518454,54.38342161,62.27604736,17236811892.96329,0.5154,30150348666.86,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
11,512,Stellar,XLM,stellar,635,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30012369751.60453,50001786911.16305,False,,12,,,,2024-11-24T23:57:00.000Z,0.5378410950874253,11120797257.852003,12.8413,-2.91129954,4.13585843,173.75800479,476.27229751,460.46982153,453.76072197,16141885813.371698,0.4827,26893026532.12,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
12,11419,Toncoin,TON,toncoin,617,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546954261.9912167,5115981876.876897,True,,13,3414166606.0,20996377662.391926,,2024-11-24T23:57:00.000Z,6.149781216151912,782235308.5404149,-35.9136,0.37870441,-2.70422419,14.35348026,28.97236037,7.37155168,20.22101684,15663211478.791641,0.4687,31462169248.59,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
13,5994,Shiba Inu,SHIB,shiba-inu,910,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260299874423.5,589512447128376.0,False,,14,,,,2024-11-24T23:57:00.000Z,2.5756777226167393e-05,2345441724.263103,-35.9518,0.71127942,-0.7464189,3.93472207,55.70576466,68.89409349,75.96285739,15177446272.09012,0.454,15183940772.74,,2024-11-24T23:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-24 23:58:03.551315
14,6636,Polkadot,DOT,polkadot-new,841,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522226891.4035969,1522226891.4035969,True,,15,1522226892.3288825,13448136790.360859,,2024-11-24T23:57:00.000Z,8.834515313145145,3406776585.5340953,3.9883,-0.71820077,4.07850775,63.12263964,121.6531094,90.57930519,93.58908926,13448136782.186409,0.4024,13448136782.19,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:58:03.551315
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19786912.0,19786912.0,False,,1,,,,2024-11-24T23:57:00.000Z,97890.21644346417,51626116707.6742,16.2995,-0.10709121,0.09730526,8.96668898,46.92783547,55.00274459,55.66041432,1936945098427.7786,57.9407,2055694545312.75,,2024-11-24T23:57:00.000Z,,,,,,2024-11-24 23:59:05.337320
